,SST_Anomaly
2017-10-14,0.5782000000000003
2017-10-15,0.5832000000000002
2017-10-16,0.6002000000000002
2017-10-17,0.6911000000000002
2017-10-18,0.6734000000000001
2017-10-19,0.6765000000000002
2017-10-20,0.6849000000000002
2017-10-21,0.7080000000000002
2017-10-22,0.7453000000000002
2017-10-23,0.8314000000000002
2017-10-24,0.8257000000000003
2017-10-25,0.9304000000000002
2017-10-26,0.8359000000000002
2017-10-27,0.7833000000000002
2017-10-28,0.8197000000000003
2017-10-29,0.8573000000000002
2017-10-30,0.8383000000000004
2017-10-31,0.7521000000000002
2017-11-01,0.7870000000000003
2017-11-02,0.7883000000000003
2017-11-03,0.7649000000000004
2017-11-04,0.8648000000000003
2017-11-05,0.9293000000000002
2017-11-06,0.8277000000000003
2017-11-07,0.9367000000000003
2017-11-08,1.0183000000000002
2017-11-09,1.0181000000000002
2017-11-10,1.0771000000000004
2017-11-11,1.1302000000000003
2017-11-12,1.0893000000000002
2017-11-13,1.0675000000000003
2017-11-14,1.1818000000000002
2017-11-15,1.1536000000000004
2017-11-16,1.1188000000000005
2017-11-17,1.1328000000000003
2017-11-18,1.0774000000000001
2017-11-19,1.0922000000000003
2017-11-20,1.1255000000000004
2017-11-21,1.0756000000000003
2017-11-22,1.0189000000000004
2017-11-23,1.0831000000000004
2017-11-24,1.1347000000000003
2017-11-25,1.1569000000000003
2017-11-26,1.1775000000000002
2017-11-27,1.1316000000000002
2017-11-28,1.2467000000000004
2017-11-29,1.1887000000000003
2017-11-30,1.1842000000000004
2017-12-01,1.2290000000000005
2017-12-02,1.2449000000000003
2017-12-03,1.2326000000000004
2017-12-04,1.2340000000000002
2017-12-05,1.2528000000000001
2017-12-06,1.2072000000000003
2017-12-07,1.2052000000000003
2017-12-08,1.2011000000000003
2017-12-09,1.2193000000000003
2017-12-10,1.1207000000000003
2017-12-11,1.1400000000000003
2017-12-12,1.0909000000000004
2017-12-13,1.1600000000000004
2017-12-14,1.0076000000000003
2017-12-15,1.1047000000000002
2017-12-16,1.1226000000000003
2017-12-17,1.0893000000000002
2017-12-18,1.0132000000000003
2017-12-19,1.0790000000000002
2017-12-20,1.1685000000000003
2017-12-21,1.1684
2017-12-22,1.1935000000000002
2017-12-23,1.2177000000000002
2017-12-24,1.2579000000000002
2017-12-25,1.2824000000000004
2017-12-26,1.3027000000000002
2017-12-27,1.3023000000000002
2017-12-28,1.3545000000000003
2017-12-29,1.2793
2017-12-30,1.2758000000000003
2017-12-31,1.3186000000000004
2018-01-01,1.3066000000000004
2018-01-02,1.2602000000000002
2018-01-03,1.2330000000000003
2018-01-04,1.2407000000000004
2018-01-05,1.1364
2018-01-06,1.1181000000000003
2018-01-07,1.1378000000000001
2018-01-08,0.9410000000000003
2018-01-09,0.8951000000000002
2018-01-10,1.1822000000000004
2018-01-11,1.0472000000000004
2018-01-12,1.0971000000000004
2018-01-13,1.1093000000000002
2018-01-14,1.0347000000000002
2018-01-15,1.0185000000000002
2018-01-16,1.0600000000000003
2018-01-17,0.9796000000000001
2018-01-18,1.0128000000000001
2018-01-19,0.8555000000000003
2018-01-20,0.8906000000000003
2018-01-21,0.8744000000000003
2018-01-22,0.9085000000000002
