,SST_Anomaly
2010-06-22,-0.26426666666666665
2010-06-23,-0.16386666666666655
2010-06-24,0.08946666666666678
2010-06-25,0.06826666666666673
2010-06-26,0.08560000000000009
2010-06-27,0.13113333333333352
2010-06-28,0.11900000000000015
2010-06-29,0.46780000000000027
2010-06-30,0.6308666666666668
2010-07-01,0.5694666666666669
2010-07-02,0.49633333333333346
2010-07-03,0.33093333333333347
2010-07-04,0.21766666666666687
2010-07-05,0.1953333333333335
2010-07-06,0.07633333333333345
2010-07-07,-0.25359999999999994
2010-07-08,-0.09113333333333318
2010-07-09,0.05073333333333342
2010-07-10,0.33646666666666675
2010-07-11,0.5816000000000002
2010-07-12,0.6720000000000003
2010-07-13,0.7551333333333335
2010-07-14,0.7961333333333335
2010-07-15,0.6661333333333336
2010-07-16,0.6826000000000002
